,external_gene_name,count,ate,ate_mean,95_C.I._min,95_C.I._max
ENSG00000261208.1,AL365475.1,180.0,-0.7655231173134027,,,
ENSG00000196611.4,MMP1,180.0,-0.7872603594026858,,,
ENSG00000240809.1,CAP1P1,180.0,-0.8074900807774466,,,
ENSG00000198205.6,ZXDA,180.0,-0.8153733339465734,,,
ENSG00000264705.1,AC090337.1,180.0,-0.8313303223100197,,,
ENSG00000198046.10,ZNF667,180.0,-0.8370247977587154,,,
ENSG00000158164.6,TMSB15A,180.0,-0.8468903917120767,,,
ENSG00000102383.12,ZDHHC15,180.0,-0.8674929192858679,,,
ENSG00000185737.11,NRG3,180.0,-0.8819670167991427,,,
ENSG00000279207.1,AC015813.6,180.0,-0.928405874491258,,,
ENSG00000186479.4,RGS7BP,180.0,-1.0187574931822385,,,
ENSG00000171649.10,ZIK1,180.0,-1.0250865778750615,,,
ENSG00000144792.8,ZNF660,180.0,-1.037494183524205,,,
ENSG00000171827.9,ZNF570,180.0,-1.0872735127176856,,,
ENSG00000112186.10,CAP2,180.0,-1.1036821056373607,,,
